grid_id,center_lat,center_lon,demand_score,supply_score,commercial_count,station_count,supply_demand_ratio,population_density,accessibility_score,transport_score,imbalance_score,is_underserved,priority_level,high_demand,high_supply,public_parking_count,avg_hourly_load
GRID_030_082,37.53725,127.16200000000008,0.0,172.63293000000002,0,1,0.0,0,0.0,43.45521946694498,0.0,False,Low,False,False,0,30.504971409662005
GRID_030_083,37.53725,127.16760000000008,0.0,172.63293000000002,0,0,0.0,0,0.0,29.65472473546236,0.0,False,Low,False,False,0,30.504971409662005
GRID_030_084,37.53725,127.1732000000001,0.0,172.63293000000002,0,0,0.0,0,0.0,32.57839479719472,0.0,False,Low,False,False,0,30.504971409662005
GRID_030_085,37.53725,127.1788000000001,0.0,172.63293000000002,0,0,0.0,0,0.0,60.47891595176386,0.0,False,Low,False,False,0,30.504971409662005
GRID_030_086,37.53725,127.1844000000001,0.0,172.63293000000002,0,1,0.0,0,0.0,79.1249478367271,0.0,False,Low,False,False,0,30.504971409662005
GRID_030_087,37.53725,127.1900000000001,0.0,172.63293000000002,0,1,0.0,0,0.0,71.69112173269622,0.0,False,Low,False,False,0,30.504971409662005
GRID_030_088,37.53725,127.1956000000001,0.0,172.63293000000002,0,0,0.0,0,0.0,50.392717530572426,0.0,False,Low,False,False,0,30.504971409662005
GRID_030_089,37.53725,127.2012000000001,0.0,172.63293000000002,0,0,0.0,0,0.0,71.12400127221949,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_000,37.54175,126.7028,0.0,116.86713,0,1,0.0,0,0.0,64.39835509596044,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_001,37.54175,126.7084,0.0,116.86713,0,0,0.0,0,0.0,50.33380032538896,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_002,37.54175,126.714,0.0,116.86713,0,1,0.0,0,0.0,20.087320520814693,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_003,37.54175,126.7196,0.0,116.86713,0,1,0.0,0,0.0,20.583162947784476,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_004,37.54175,126.7252,0.0,116.86713,0,1,0.0,0,0.0,38.886513337652985,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_005,37.54175,126.7308,0.0,116.86713,0,1,0.0,0,0.0,68.98990797924489,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_006,37.54175,126.7364,0.0,116.86713,0,1,0.0,0,0.0,56.59523277188708,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_007,37.54175,126.742,0.0,116.86713,0,0,0.0,0,0.0,25.311658738394826,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_008,37.54175,126.7476,0.0,116.86713,0,1,0.0,0,0.0,78.82524596587211,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_009,37.54175,126.7532,0.0,116.86713,0,0,0.0,0,0.0,74.66323153556881,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_010,37.54175,126.7588,0.0,116.86713,0,1,0.0,0,0.0,25.46782273350324,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_011,37.54175,126.7644,0.0,116.86713,0,1,0.0,0,0.0,63.34615454253421,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_012,37.54175,126.77,0.0,116.86713,0,1,0.0,0,0.0,38.35359967403036,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_013,37.54175,126.7756,0.0,116.86713,0,0,0.0,0,0.0,67.41518649359932,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_014,37.54175,126.7812,0.0,116.86713,0,1,0.0,0,0.0,54.84482498299971,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_015,37.54175,126.7868,0.0,116.86713,0,0,0.0,0,0.0,21.50084928568043,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_016,37.54175,126.7924,3.0,116.86713,19,1,0.0256701777480117,228,0.0,32.85987138481113,0.0254523886345582,False,Low,False,False,0,30.504971409662005
GRID_031_017,37.54175,126.79800000000002,0.0,116.86713,20,1,0.0,240,0.0,41.41516903434399,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_018,37.54175,126.80360000000002,0.0,116.86713,0,0,0.0,0,0.0,79.8549465340518,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_019,37.54175,126.80920000000002,0.0,116.86713,0,0,0.0,0,0.0,68.13476934080019,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_020,37.54175,126.81480000000002,16.5,116.86713,19,0,0.1411859776140648,228,0.0,24.114997942077608,0.1399881374900703,False,Low,False,False,0,30.504971409662005
GRID_031_021,37.54175,126.82040000000002,1.0,116.86713,62,0,0.0085567259160039,744,0.0,36.880017631781584,0.0084841295448527,False,Low,False,False,0,30.504971409662005
GRID_031_022,37.54175,126.82600000000002,189.0,116.86713,200,1,1.6172211981247422,2400,0.0,35.647931863262414,1.6035004839771698,False,Medium,True,False,0,30.504971409662005
GRID_031_023,37.54175,126.83160000000002,382.0,116.86713,200,1,3.2686692999135,2400,0.0,50.14082615768381,3.2409374861337508,True,High,True,False,0,30.504971409662005
GRID_031_024,37.54175,126.83720000000002,1151.5,116.86713,200,1,9.85306989227852,2400,0.0,70.31374931753862,9.769475170897945,True,Critical,True,False,2,30.504971409662005
GRID_031_025,37.54175,126.84280000000004,1297.5,116.86713,200,1,11.102351876015096,2400,0.0,52.23740820542037,11.008158084446444,True,Critical,True,False,4,30.504971409662005
GRID_031_026,37.54175,126.84840000000004,284.0,116.86713,200,1,2.4301101601451154,2400,0.0,39.39066468695936,2.4094927907381813,True,High,True,False,3,30.504971409662005
GRID_031_027,37.54175,126.85400000000004,5.5,116.86713,72,1,0.0470619925380215,864,0.0,50.97397912093197,0.0466627124966901,False,Low,False,False,0,30.504971409662005
GRID_031_028,37.54175,126.85960000000004,1.0,116.86713,200,1,0.0085567259160039,2400,3.2326584017492053,27.18610597895462,0.0084841295448527,False,Low,False,False,0,30.504971409662005
GRID_031_029,37.54175,126.86520000000004,352.0,116.86713,200,1,3.011967522433382,2400,7.613325636254558,63.19564780128124,2.986413599788168,True,High,True,False,1,30.504971409662005
GRID_031_030,37.54175,126.87080000000005,333.5,116.86713,200,1,2.8536680929873097,2400,11.983992365065006,33.070556234248954,2.8294572032083924,True,High,True,False,0,30.504971409662005
GRID_031_031,37.54175,126.87640000000005,99.5,130.19135,200,0,0.7642596839190929,2400,16.343091140102786,36.65607824756096,0.7584341498124686,False,Low,False,False,0,30.504971409662005
GRID_031_032,37.54175,126.88200000000003,143.0,130.19135,200,1,1.0983832643259326,2400,20.688714548337288,67.89539868052694,1.090010888675206,False,Medium,False,False,4,30.504971409662005
GRID_031_033,37.54175,126.88760000000003,122.5,130.19135,200,0,0.940922726433054,2400,25.018519619873672,55.41967319201692,0.9337505864525368,False,Low,False,False,2,30.504971409662005
GRID_031_034,37.54175,126.89320000000004,295.0,130.19135,200,4,2.265895545287763,2400,29.32959884084828,75.22932116840484,2.2486238612530474,True,High,True,False,0,30.504971409662005
GRID_031_035,37.54175,126.89880000000004,8.5,130.19135,200,3,0.0652885157116813,2400,33.61830372764183,38.32950382028812,0.0647908570191556,False,Low,False,False,0,30.504971409662005
GRID_031_036,37.54175,126.90440000000004,3.0,130.19135,7,3,0.0230430055452992,84,37.88000000003375,62.90343162291717,0.0228673613008784,False,Low,False,False,0,30.504971409662005
GRID_031_037,37.54175,126.91000000000004,0.0,130.19135,200,4,0.0,2400,42.1087225914299,59.14063486926382,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_038,37.54175,126.91560000000004,2.0,130.19135,200,4,0.0153620036968661,2400,46.296681666807146,58.86547504335351,0.0152449075339189,False,Low,False,False,0,30.504971409662005
GRID_031_039,37.54175,126.92120000000004,0.0,130.19135,200,0,0.0,2400,50.43354360057104,45.97365485467665,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_040,37.54175,126.92680000000004,0.0,32.587030000000006,200,4,0.0,2400,54.50536734957899,89.38760615254259,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_041,37.54175,126.93240000000004,45.0,32.587030000000006,200,1,1.3809174999992326,2400,58.49300781799491,100.0,1.3398028941528914,False,Medium,False,False,0,30.504971409662005
GRID_031_042,37.54175,126.93800000000005,285.0,32.587030000000006,200,2,8.745810833328473,2400,62.36969306533194,79.91539093444796,8.48541832963498,True,Critical,True,False,0,30.504971409662005
GRID_031_043,37.54175,126.94360000000005,1210.5,32.587030000000006,200,4,37.14668074997935,2400,66.09733933748505,60.87015472684347,36.04069785271278,True,Critical,True,False,5,30.504971409662005
GRID_031_044,37.54175,126.94920000000003,2410.5,32.587030000000006,200,6,73.97114741662556,2400,69.62103359232756,100.0,71.76877503012322,True,Critical,True,False,1,30.504971409662005
GRID_031_045,37.54175,126.95480000000003,599.5,32.587030000000006,200,6,18.39688980554533,2400,72.86121594472712,75.02561046351202,17.8491518898813,True,Critical,True,False,0,30.504971409662005
GRID_031_046,37.54175,126.96040000000004,470.0,87.41647,200,7,5.37656119035692,2400,75.70418966161051,100.0,5.315751691964178,True,Critical,True,False,0,30.504971409662005
GRID_031_047,37.54175,126.96600000000004,311.5,87.41647,200,3,3.5634017250982564,2400,77.9954550149459,68.48596498564869,3.523099259674131,True,High,True,False,2,30.504971409662005
GRID_031_048,37.54175,126.97160000000004,1324.0,87.41647,200,7,15.145887268154388,2400,79.54873109072295,100.0,14.974585617362916,True,Critical,True,False,0,30.504971409662005
GRID_031_049,37.54175,126.97720000000004,11.5,87.41647,200,6,0.1315541567853289,2400,80.18965926593205,88.7024088880467,0.1300662648033788,False,Low,False,False,0,30.504971409662005
GRID_031_050,37.54175,126.98280000000004,76.0,87.41647,200,7,0.8694013839726084,2400,79.8310734048587,91.30926316117228,0.8595683587005905,False,Low,False,False,0,30.504971409662005
GRID_031_051,37.54175,126.98840000000006,786.5,87.41647,200,4,8.99716037492706,2400,78.52297972248641,100.0,8.89540150155282,True,Critical,True,False,0,30.504971409662005
GRID_031_052,37.54175,126.99400000000006,435.5,87.41647,200,5,4.981898720000933,2400,76.42289245897219,100.0,4.9255528975540415,True,High,True,False,3,30.504971409662005
GRID_031_053,37.54175,126.99960000000006,20.5,87.41647,200,5,0.2345095838347167,2400,73.71999999996825,100.0,0.2318572546495013,False,Low,False,False,2,30.504971409662005
GRID_031_054,37.54175,127.00520000000006,258.5,87.41647,200,6,2.957108654696306,2400,70.5799796056807,77.34097096189365,2.923663430580298,True,High,True,False,3,30.504971409662005
GRID_031_055,37.54175,127.01080000000006,334.5,87.41647,200,4,3.826510038668914,2400,67.12785982016574,86.38095407305688,3.783231789280888,True,High,True,False,0,30.504971409662005
GRID_031_056,37.54175,127.01640000000006,645.5,87.41647,200,7,7.3841920178199825,2400,63.45197132534777,65.36480627342561,7.300675993963568,True,Critical,True,False,2,30.504971409662005
GRID_031_057,37.54175,127.02200000000006,19.0,164.75208,148,2,0.1153247958993901,1776,59.61336854844482,89.45317258711825,0.1146290290897103,False,Low,False,False,0,30.504971409662005
GRID_031_058,37.54175,127.02760000000006,0.0,164.75208,37,0,0.0,444,55.65428543811356,76.49913615377713,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_059,37.54175,127.03320000000006,0.0,164.75208,0,2,0.0,0,51.6042811810292,52.71334428814603,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_060,37.54175,127.03880000000008,0.0,164.75208,127,1,0.0,1524,47.48438708339601,64.28567664273797,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_061,37.54175,127.04440000000008,395.0,164.75208,200,2,2.397541809487321,2400,43.3098385960377,41.79833631691871,2.3830771837071363,True,High,True,False,10,30.504971409662005
GRID_031_062,37.54175,127.05000000000008,870.0,244.96785,200,4,3.551486450160705,2400,39.09187246345503,63.79091101459216,3.537047626346289,True,High,True,True,0,30.504971409662005
GRID_031_063,37.54175,127.05560000000008,2108.5,244.96785,200,1,8.607251931222812,2400,34.83891959145572,90.16008364849894,8.572258528909368,True,Critical,True,True,0,30.504971409662005
GRID_031_064,37.54175,127.06120000000008,818.0,101.68479,200,3,8.044467614084663,2400,30.557407882413145,74.53113838266742,7.966126239338854,True,Critical,True,False,0,30.504971409662005
GRID_031_065,37.54175,127.06680000000009,1985.0,101.68479,200,1,19.52111028601229,2400,26.252311222586,51.635805217234434,19.33100316025382,True,Critical,True,False,1,30.504971409662005
GRID_031_066,37.54175,127.07240000000009,1305.0,101.68479,200,3,12.833777795086167,2400,21.92753110083484,52.67958767527141,12.70879552852959,True,Critical,True,False,0,30.504971409662005
GRID_031_067,37.54175,127.07800000000007,0.0,101.68479,200,1,0.0,2400,17.586166209730877,45.23510209158487,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_068,37.54175,127.08360000000008,755.5,101.68479,200,1,7.429823083668658,2400,13.230705891941057,78.9150914385546,7.357467449658318,True,Critical,True,False,0,30.504971409662005
GRID_031_069,37.54175,127.08920000000008,559.5,101.68479,200,1,5.502297836284069,2400,8.863171000897921,38.26214372905781,5.448713485220157,True,Critical,True,False,0,30.504971409662005
GRID_031_070,37.54175,127.09480000000008,905.0,101.68479,200,1,8.90005280042374,2400,4.485217897896376,60.02498958888432,8.81337927457416,True,Critical,True,False,0,30.504971409662005
GRID_031_071,37.54175,127.10040000000008,300.0,101.68479,200,1,2.95029374599682,2400,0.0982162320756572,43.33638733773883,2.9215621904665725,True,High,True,False,0,30.504971409662005
GRID_031_072,37.54175,127.10600000000008,42.0,172.63293000000002,155,0,0.2432907788797884,1860,0.0,53.09812231333048,0.2418896000891075,False,Low,False,False,0,30.504971409662005
GRID_031_073,37.54175,127.11160000000008,0.0,172.63293000000002,32,0,0.0,384,0.0,49.1141176052179,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_074,37.54175,127.11720000000008,25.0,172.63293000000002,200,1,0.1448159398093979,2400,0.0,48.44767893675096,0.1439819048149449,False,Low,False,False,0,30.504971409662005
GRID_031_075,37.54175,127.12280000000008,1021.0,172.63293000000002,200,1,5.914282981815809,2400,0.0,45.683707770601046,5.880220992642351,True,Critical,True,False,0,30.504971409662005
GRID_031_076,37.54175,127.12840000000008,1067.0,172.63293000000002,200,1,6.1807443110651015,2400,0.0,44.53435037317332,6.14514769750185,True,Critical,True,False,0,30.504971409662005
GRID_031_077,37.54175,127.13400000000009,666.0,172.63293000000002,200,0,3.85789663652236,2400,0.0,60.99388780281669,3.835677944270133,True,High,True,False,4,30.504971409662005
GRID_031_078,37.54175,127.13960000000009,622.5,172.63293000000002,200,0,3.605916901254007,2400,0.0,53.54843288172325,3.585149429892129,True,High,True,False,0,30.504971409662005
GRID_031_079,37.54175,127.14520000000007,1018.0,172.63293000000002,200,1,5.896905069038682,2400,0.0,59.25175141298077,5.862943164064558,True,Critical,True,False,0,30.504971409662005
GRID_031_080,37.54175,127.15080000000007,14.0,172.63293000000002,200,0,0.0810969262932628,2400,0.0,51.248841280556455,0.0806298666963691,False,Low,False,False,0,30.504971409662005
GRID_031_081,37.54175,127.15640000000008,6.0,172.63293000000002,40,0,0.0347558255542554,480,0.0,76.22307038616218,0.0345556571555867,False,Low,False,False,0,30.504971409662005
GRID_031_082,37.54175,127.16200000000008,0.0,172.63293000000002,21,1,0.0,252,0.0,55.2408330009088,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_083,37.54175,127.16760000000008,0.0,172.63293000000002,88,1,0.0,1056,0.0,34.175397175647184,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_084,37.54175,127.1732000000001,0.0,172.63293000000002,64,1,0.0,768,0.0,62.00258993489786,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_085,37.54175,127.1788000000001,0.0,172.63293000000002,0,1,0.0,0,0.0,23.78830447592948,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_086,37.54175,127.1844000000001,0.0,172.63293000000002,0,0,0.0,0,0.0,20.73924768948793,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_087,37.54175,127.1900000000001,0.0,172.63293000000002,0,1,0.0,0,0.0,36.38610869453559,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_088,37.54175,127.1956000000001,0.0,172.63293000000002,0,1,0.0,0,0.0,57.006111059374895,0.0,False,Low,False,False,0,30.504971409662005
GRID_031_089,37.54175,127.2012000000001,0.0,172.63293000000002,0,1,0.0,0,0.0,46.04906026986677,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_000,37.54625,126.7028,0.0,116.86713,0,0,0.0,0,0.0,57.24368555642193,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_001,37.54625,126.7084,0.0,116.86713,0,0,0.0,0,0.0,49.94938871865422,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_002,37.54625,126.714,0.0,116.86713,0,0,0.0,0,0.0,38.217853382757056,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_003,37.54625,126.7196,0.0,116.86713,0,0,0.0,0,0.0,60.29870171389343,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_004,37.54625,126.7252,0.0,116.86713,0,1,0.0,0,0.0,37.4372177143709,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_005,37.54625,126.7308,0.0,116.86713,0,0,0.0,0,0.0,44.02836538551831,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_006,37.54625,126.7364,0.0,116.86713,0,1,0.0,0,0.0,71.76112021405375,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_007,37.54625,126.742,0.0,116.86713,0,0,0.0,0,0.0,49.87623091381373,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_008,37.54625,126.7476,0.0,116.86713,0,0,0.0,0,0.0,66.44499497478125,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_009,37.54625,126.7532,0.0,116.86713,0,0,0.0,0,0.0,78.12775654382946,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_010,37.54625,126.7588,0.0,116.86713,0,1,0.0,0,0.0,61.74765946326426,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_011,37.54625,126.7644,0.0,116.86713,0,1,0.0,0,0.0,67.99557126255075,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_012,37.54625,126.77,0.0,116.86713,0,0,0.0,0,0.0,78.87740179308634,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_013,37.54625,126.7756,0.0,116.86713,0,0,0.0,0,0.0,58.773774323630704,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_014,37.54625,126.7812,0.0,116.86713,1,0,0.0,12,0.0,34.49918944434765,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_015,37.54625,126.7868,0.0,116.86713,1,0,0.0,12,0.0,26.366386075393013,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_016,37.54625,126.7924,0.0,116.86713,3,1,0.0,36,0.0,70.62394976195873,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_017,37.54625,126.79800000000002,2.0,116.86713,3,0,0.0171134518320078,36,0.0,69.538916779257,0.0169682590897055,False,Low,False,False,0,30.504971409662005
GRID_032_018,37.54625,126.80360000000002,0.0,116.86713,0,1,0.0,0,0.0,77.81504821925449,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_019,37.54625,126.80920000000002,0.0,116.86713,0,1,0.0,0,0.0,49.46281764386825,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_020,37.54625,126.81480000000002,10.0,116.86713,36,0,0.0855672591600392,432,0.0,75.29765925856643,0.0848412954485275,False,Low,False,False,0,30.504971409662005
GRID_032_021,37.54625,126.82040000000002,53.0,116.86713,79,0,0.4535064735482081,948,0.0,64.99893674260375,0.4496588658771958,False,Low,False,False,0,30.504971409662005
GRID_032_022,37.54625,126.82600000000002,29.0,116.86713,90,0,0.2481450515641138,1080,0.0,76.56254523167426,0.2460397568007297,False,Low,False,False,0,30.504971409662005
GRID_032_023,37.54625,126.83160000000002,289.5,116.86713,200,0,2.4771721526831367,2400,0.0,67.03005369166323,2.4561555032348714,True,High,True,False,0,30.504971409662005
GRID_032_024,37.54625,126.83720000000002,1056.0,116.86713,200,0,9.035902567300148,2400,0.0,29.94188537637839,8.959240799364505,True,Critical,True,False,0,30.504971409662005
GRID_032_025,37.54625,126.84280000000004,516.0,116.86713,200,0,4.415270572658026,2400,0.0,63.61206976196073,4.377810845144019,True,High,True,False,0,30.504971409662005
GRID_032_026,37.54625,126.84840000000004,555.0,116.86713,200,0,4.74898288338218,2400,0.0,61.72653961392673,4.708691897393276,True,High,True,False,1,30.504971409662005
GRID_032_027,37.54625,126.85400000000004,17.5,116.86713,200,1,0.1497427035300687,2400,0.0,24.94515211254104,0.1484722670349231,False,Low,False,False,0,30.504971409662005
GRID_032_028,37.54625,126.85960000000004,307.5,116.86713,200,1,2.6311932191712075,2400,3.904639029802439,22.719622095799053,2.6088698350422206,True,High,True,False,0,30.504971409662005
GRID_032_029,37.54625,126.86520000000004,728.0,116.86713,200,0,6.229296466850859,2400,8.317408413632037,74.71487592368157,6.176446308652802,True,Critical,True,False,4,30.504971409662005
GRID_032_030,37.54625,126.87080000000005,696.0,116.86713,200,1,5.955481237538733,2400,12.72332728619321,54.16258939814413,5.904954163217514,True,Critical,True,False,0,30.504971409662005
GRID_032_031,37.54625,126.87640000000005,601.5,116.86713,200,1,5.146870638476362,2400,17.12130309908848,54.70896453532031,5.103203921228929,True,Critical,True,False,3,30.504971409662005
GRID_032_032,37.54625,126.88200000000003,41.0,130.19135,200,1,0.3149210757857569,2400,21.5100006370548,68.36199505964797,0.3125206044453388,False,Low,False,False,0,30.504971409662005
GRID_032_033,37.54625,126.88760000000003,4.0,130.19135,137,3,0.0307240073937323,1644,25.88777158933027,39.656332460564535,0.0304898150678379,False,Low,False,False,0,30.504971409662005
GRID_032_034,37.54625,126.89320000000004,16.0,130.19135,66,3,0.1228960295749295,792,30.252558469894797,57.64920360175939,0.1219592602713517,False,Low,False,False,0,30.504971409662005
GRID_032_035,37.54625,126.89880000000004,0.0,130.19135,2,4,0.0,24,34.601761491645505,43.606973260740816,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_036,37.54625,126.90440000000004,0.0,161.70832,158,2,0.0,1896,38.93205095964154,93.10838354290378,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_037,37.54625,126.91000000000004,155.5,161.70832,200,1,0.9616079123201576,2400,43.23909796350988,49.86758061709124,0.9556979016192904,False,Low,False,False,3,30.504971409662005
GRID_032_038,37.54625,126.91560000000004,1430.5,161.70832,200,1,8.846174395974185,2400,47.51717995385292,64.21610992502698,8.791806098176172,True,Critical,True,False,0,30.504971409662005
GRID_032_039,37.54625,126.92120000000004,1438.5,161.70832,200,4,8.895646185675544,2400,51.758590402057045,69.46696577320235,8.840973835880058,True,Critical,True,False,0,30.504971409662005
GRID_032_040,37.54625,126.92680000000004,361.0,161.70832,200,0,2.2324145102738067,2400,55.9527344776459,54.21332947719464,2.21869416388787,True,High,True,False,0,30.504971409662005
GRID_032_041,37.54625,126.93240000000004,679.0,65.44063,200,4,10.375816980979554,2400,60.084709696695896,58.434725394027126,10.219650235104634,True,Critical,True,False,0,30.504971409662005
GRID_032_042,37.54625,126.93800000000005,798.0,65.44063,200,6,12.194259132285248,2400,64.13302354536506,67.42078469365113,12.01072295672091,True,Critical,True,False,0,30.504971409662005
GRID_032_043,37.54625,126.94360000000005,1269.5,65.44063,200,6,19.399263118341008,2400,68.06584273857146,99.68369802524478,19.107284202452625,True,Critical,True,False,0,30.504971409662005
GRID_032_044,37.54625,126.94920000000003,790.5,65.44063,200,3,12.079651433673543,2400,71.83474480856775,62.71408987504568,11.897840222165264,True,Critical,True,False,0,30.504971409662005
GRID_032_045,37.54625,126.95480000000003,1675.0,70.84313,200,6,23.643788748464388,2400,75.36438350682606,74.04655284302618,23.314685760489557,True,Critical,True,False,1,30.504971409662005
GRID_032_046,37.54625,126.96040000000004,297.5,87.41647,200,3,3.4032488385769866,2400,78.53639359289768,100.0,3.3647577199134955,True,High,True,False,1,30.504971409662005
GRID_032_047,37.54625,126.96600000000004,793.5,87.41647,200,6,9.077236818187693,2400,81.16917420824886,99.2134184725707,8.97457227143314,True,Critical,True,False,0,30.504971409662005
GRID_032_048,37.54625,126.97160000000004,1059.0,87.41647,200,4,12.114421916144634,2400,83.01016774657346,100.0,11.977406471893756,True,Critical,True,False,0,30.504971409662005
GRID_032_049,37.54625,126.97720000000004,421.5,87.41647,200,6,4.821745833479663,2400,83.78736295355125,72.3907275477271,4.767211357793406,True,High,True,False,0,30.504971409662005
GRID_032_050,37.54625,126.98280000000004,938.5,87.41647,200,7,10.735963142872276,2400,83.3511081449783,100.0,10.614538218954005,True,Critical,True,False,0,30.504971409662005
GRID_032_051,37.54625,126.98840000000006,149.0,87.41647,200,5,1.7044842922620873,2400,81.78839930152375,100.0,1.6852063874524734,False,Medium,False,False,0,30.504971409662005
GRID_032_052,37.54625,126.99400000000006,0.0,192.20639,114,2,0.0,1368,79.35345065147202,68.9394754257774,0.0,False,Low,False,True,0,30.504971409662005
GRID_032_053,37.54625,126.99960000000006,19.0,192.20639,152,6,0.098852072503937,1824,76.31375082454633,100.0,0.098340432736205,False,Low,False,True,0,30.504971409662005
GRID_032_054,37.54625,127.00520000000006,157.0,104.78992,200,5,1.4982357081673503,2400,72.8718301390939,82.27199393923499,1.4840733408249105,False,Medium,False,False,0,30.504971409662005
GRID_032_055,37.54625,127.01080000000006,33.5,104.78992,200,4,0.3196872370930333,2400,69.16207529676025,82.413366258937,0.31666533068557,False,Low,False,False,0,30.504971409662005
GRID_032_056,37.54625,127.01640000000006,409.0,104.78992,200,5,3.903047163314945,2400,65.27020875382041,74.01865618141852,3.8661528432954673,True,High,True,False,0,30.504971409662005
GRID_032_057,37.54625,127.02200000000006,878.0,164.75208,200,7,5.329219515771819,2400,61.25106453070283,100.0,5.297067765303458,True,Critical,True,False,0,30.504971409662005
GRID_032_058,37.54625,127.02760000000006,196.0,164.75208,200,0,1.189666315593709,2400,57.1404339732153,87.40021717072212,1.182488931662275,False,Medium,True,False,0,30.504971409662005
GRID_032_059,37.54625,127.03320000000006,0.0,164.75208,79,0,0.0,948,52.9622959743474,81.78427486027881,0.0,False,Low,False,False,0,30.504971409662005
GRID_032_060,37.54625,127.03880000000008,298.5,164.75208,200,1,1.811813240840419,2400,48.73315301282324,98.44953710201553,1.8008823780672918,False,Medium,True,False,0,30.504971409662005
GRID_032_061,37.54625,127.04440000000008,1870.0,164.75208,200,1,11.35038780693998,2400,44.46465629882796,72.04312993506383,11.281909705145178,True,Critical,True,False,11,30.504971409662005
GRID_032_062,37.54625,127.05000000000008,1730.0,164.75208,200,0,10.500626152944472,2400,40.16522750099206,42.978436371442754,10.43727475395784,True,Critical,True,False,0,30.504971409662005
GRID_032_063,37.54625,127.05560000000008,2031.0,164.75208,200,1,12.32761370903481,2400,35.84108479713218,68.39559526022208,12.253239899010618,True,Critical,True,False,0,30.504971409662005
GRID_032_064,37.54625,127.06120000000008,673.0,101.68479,200,1,6.618492303519533,2400,31.496908098907355,47.50605411341152,6.554037847280011,True,Critical,True,False,0,30.504971409662005
GRID_032_065,37.54625,127.06680000000009,1414.0,101.68479,200,3,13.90571785613168,2400,27.13628063288064,45.90961570240896,13.770296457732444,True,Critical,True,False,0,30.504971409662005
GRID_032_066,37.54625,127.07240000000009,1514.5,101.68479,200,0,14.894066261040614,2400,22.76198863246724,64.91974030027188,14.749019791538746,True,Critical,True,False,0,30.504971409662005
GRID_032_067,37.54625,127.07800000000007,389.0,101.68479,200,0,3.8255475573092097,2400,18.37622895252808,41.0764844996948,3.7882923069716554,True,High,True,False,0,30.504971409662005
GRID_032_068,37.54625,127.08360000000008,207.5,101.68479,200,1,2.040619840981134,2400,13.980755641479604,86.42074788747996,2.020747181739379,True,High,True,False,6,30.504971409662005
